tx_a,tx_b,rq1-3_search,tod_overall,tod_approximation,property_gain_and_loss
0xe623d01c253a3dd8e6d2198871ed863bcfb5f7f3c69a2a3434bde51f6b07dd26,0xf0dc74e353c1e102a8074e087f29232803afc4529a596d52dfbc46ad5d103a4e,True,True,True,True
0xe639244bfc8368ae7bc9c4f527d5983de1b457215d80c289215f6425872abe8c,0xc787d9e9d3a9fbf2c78df3d03279b6f71c80be95e50e4109a8868e5f33314799,True,True,True,True
0xe640e759debb74a0a3b831b741c787a35e0ad19b01b294a782a66b48ec36e613,0xa2cc6180d19f6cddc5b53f1dd90fa65428c62a459c0ae7cef7cad57b57b78c32,True,True,True,True
0xe6466b25b35c118d9613df9f5c10e6bac99df1dc81aa2badb1f4caf3d150cf66,0x37901a900799512b118c02d02a1da4cba97e1f44953123cb726c59a8e4855b5d,True,True,True,False
0xe6487d93fc6126dc820dfc7173dcf19d116bac71365c88c3c054e77976f8016a,0x65648a322d556e234286cfdd7c0dae198b2ee7c05c6f33bd54fa7f7cdecc4c76,True,True,True,True
0xe658bc7c4b8994ac14a1e36b81971e7cbcea4cfb5f6e19d3d948551eda804265,0x227f7300595718fe572e9dd87af1622d9db6ff05ab6a9366da65f44f0280a450,True,True,True,True
0xe67518e8cc977ea01ce420bed179f7e13115d73255663d506bbb6b382ad4d461,0xe632991ac5467d24d89152fc72722a87d4018774074a88efdede2e6eefaf451a,True,False,False,True
0xe67518e8cc977ea01ce420bed179f7e13115d73255663d506bbb6b382ad4d461,0xe7c1e14cbd2f721d8980c068cc2972471e745e395a9d897b503196c50b2a1e23,True,True,True,True
0xe676872fc33a0483f8cc4e914b0f3d52345bd7ca044b69a946d28b9918bb1527,0xb3a579417981e2f2fc999d3dc5cc49fe83197cef8ba52dba8cfebd208b316598,True,False,False,False
0xe68730b92b2dda8c8c08c6d66fe3cb6d4cdbba27c959e3e0dd480aa8a797fe1a,0x184582e540f0880f589202714a38ce833a991a6fd037998035d628e0a033ea47,True,True,True,True
0xe68730b92b2dda8c8c08c6d66fe3cb6d4cdbba27c959e3e0dd480aa8a797fe1a,0x2c7a97690f5c8cc8d30715f10e346320f4c37195efe207da42bcdc449a7f613c,True,True,True,True
0xe6a52041396f5da4710b69859ee0f673d8feace6cffdab4291f96d29687d13f4,0x02e0b48ff3615134cf21fb5f0d7bd753cb363179829ec10939d7de8e40b2af42,True,True,True,True
0xe6a52041396f5da4710b69859ee0f673d8feace6cffdab4291f96d29687d13f4,0x3d2cfcef155b0644c796a5bed8acbd790d8c45d0c24595f4a7d4c2624f7a1ce4,True,False,False,True
0xe6a9721d3fa01175bb3fe4aa03425d3f313f8e93c1b5a1b9ef297b93965a9810,0x77a21e1dcd3a41037d339210464cf593e9858149b2794e188ce18ac969c99160,True,False,False,False
0xe6adea72f2d356d19d87186b689bdc76fca3206c8ce359222c10e7bd5071eb46,0x49e9a35990f4766d7b8e12e4f464a905de5993e789abee104d3dd67704607d14,True,True,True,True
0xe6adea72f2d356d19d87186b689bdc76fca3206c8ce359222c10e7bd5071eb46,0xa96361e916023701d479c64bd324f1a890d7df625011e926e4b1479c6fbbb333,True,True,True,True
0xe6e6bf503c1b5b8bad4a20f8b6c47eb4c8e19d1e799bd1b47205eef68814bb06,0xa4e3d3b3e23acba6b659a3abc500a546b0f5750a4f91ee74b38609cb16fb47e9,True,True,True,True
0xe6f62b91e988fb84ebaad9bdfffa14ced38afabfa782b5a5ba985534312eace2,0x372fc11a9c9a91682db8924aef4b4b3ec21ae857a4fe2990627092064716b806,True,True,True,True
0xe6f62b91e988fb84ebaad9bdfffa14ced38afabfa782b5a5ba985534312eace2,0x95eeb916466ca4c251c02f24ddbaee5709ec4c4099b16c9004c82652e53ba29d,True,True,True,True
0xe6f8f5bd2a62d1b0ca9dfe1e5759840612cb8307e8d84ed9e7739239ed53a681,0xac78e21f8ddaad144d4fb86fee1b52eabcbb20bb889503fa30ffc9484238b479,True,True,True,True
0xe71385d8e86d7cf5d3e505aadfe10a16d2701ef91cd0111fbce317c1eb39557c,0x5b4e49582674c155aa397caf8987bbeafecdeb690ad55e22d21de109a713a5e6,True,True,True,True
0xe73ed0ef9c8a76ede1c5b99c3e0fd9b145a4ab4181cc615fe07d4811cdb947ff,0xf6916350a8be7b53c6d4b9a9f46a4c86b7390f62ec86eb3b327deb93d48e7bf4,True,True,True,True
0xe7486d0350d69f2cb7dd1303dbdd1dc80e1028bf0666d360bd4aa32a84ffd3a8,0x2bb42c1bc1edc93aa0cee4163a07ff74e6dbb960156d3a5d013b24661cd53699,True,True,True,True
0xe7550e9595c9e1f608a5b420efc87e6c8aeba4b574a2fe1d6de2535967e553b7,0xa17ba9859d9711cd2c2e1cfd91fcf7a8747c61e8088798bf81fccf225a0326e8,True,True,True,False
0xe75e472e660e453bec58941e8449b7a635d37c7617842b51aab8bb06c4a9d8c1,0x830f9bc60ba17fd7c68dd6c9559e8e5a7f06067fbf298e59406b21246c626762,True,True,True,True
0xe75e472e660e453bec58941e8449b7a635d37c7617842b51aab8bb06c4a9d8c1,0x948900f6cf77f3a030f4fc5a653ad83d1633efbffd6ceda0575194273e6e89ac,True,True,True,True
0xe75e472e660e453bec58941e8449b7a635d37c7617842b51aab8bb06c4a9d8c1,0xadf1d00e4ba4bbc967ee77f688a84ec3c257bb9528f02bf93a57680d7752901e,True,True,True,True
0xe76e354a574fb23acd86b90c96fef2f6994d31c3621683b9d58c47ddbe3962f5,0xa05ae3b93ebc3a36d0a0f09d2d7b057c08b93e58a812ebcb69552fa15b527e7c,True,True,True,True
0xe7a150579bbd77d9c9d51bc71192deb4b20f7821bc06a831912e9fd704516a11,0xf21ffdf3deeed3b97d76a03ec04a68ebedc34618836cf3b1348af80bf6152fca,True,True,True,True
0xe7ac0d47b1dfa8481d20e35d5b529208a3beebb9dbfe502298b4fb651f9ca34c,0xd180885ed18d959d35bb09e780a997062023e50c768f68a594972e594be502e9,True,False,False,False
0xe7c1e14cbd2f721d8980c068cc2972471e745e395a9d897b503196c50b2a1e23,0xe632991ac5467d24d89152fc72722a87d4018774074a88efdede2e6eefaf451a,True,False,False,True
0xe7e98de2935d29d30d3caa2b88b05864fc10aa8aa61425b125b08609bfc4c74c,0x3d8076235c24f35f244b5a510a637f15c2bb77736eadf6b8a273302e65ccc6d8,True,True,True,True
0xe7f04066e27c46e5438768faf0a89916e222a4fc5ca3442d461979004c8801f8,0xeb0c1348101107a1ab552b991765954afdff9ef40223a10f92ba5c7349524346,True,True,True,True
0xe7fb76342231b9e140693b8ac6a171db41431ea8f1aa9494b356ade5b752777c,0x1d8d53d73eec1dc28b556c0e12c65deb694c9c81ce187fbff061a2db4708bd8b,True,True,True,True
0xe7fb79f5ffc6b0d36bfe31315b7522bf208844e43f99f48fc496b9f0b23eaeee,0xc0080378b65768c85c24314788763b98fffe96d80a87a34640a9aa984ae2e6f2,True,True,True,True
0xe80239320d3adcb27c6d962ed2a4f0c0177bbcc8ff4cbcce8f6a0f5b657e03d7,0x55205f8ba424b28f2d4c55e29670c552698835ee4600b96f50f8eee3832c48d8,True,True,True,True
0xe80239320d3adcb27c6d962ed2a4f0c0177bbcc8ff4cbcce8f6a0f5b657e03d7,0x6f71857bfc4d9f46e05ce31327861a23472c9868866711c56051860713387e72,True,False,False,False
0xe80aa69384a4349c4b6d5266d750315a3befc69dc7ca7d098942797c4c8eba8a,0x3c5b9067285c8a476a1582d948b47a40a18e2c80339448cbc32a2aa93a96731f,True,True,True,True
0xe81f07487dc32c63e0200fefb30e18e7d3bf055d5d67f7d3d150b1f2ba56aaab,0x8c5c1c3cf871efdd4b0158a5a99018a005dd40763d8eb296e34b39eeab9ec2f5,True,False,False,False
0xe81f07487dc32c63e0200fefb30e18e7d3bf055d5d67f7d3d150b1f2ba56aaab,0xce45f3a4b6ea4404cb73edfcee50c98722e45ec443513083bf61da6585a580f5,True,True,True,True
0xe82718929e0da4c6ad6b8740747ecbfe0c8c10d6c13811dce7ba402bae3b326a,0x68920f83deb99daf6c4b14bac63b3ed79ec8e765e84aa4645de18315e81ba82e,True,True,True,False
0xe84c0dc5802648f9401ff92d857d16aec680bab01c01182ad8c315f4b88a2208,0x5abf64eca523b10d4de528b30ff22f0d929f155b93f61eec3e6757060b8b2a1d,True,True,True,True
0xe84c0dc5802648f9401ff92d857d16aec680bab01c01182ad8c315f4b88a2208,0xc4c67328a31dd486e0e460462b2df64eb69b9d09a731602f7b528d71e2761817,True,True,True,True
0xe84d3c66f6ac4281ae83be0468dbd6f258231c1ba9f9801c231f8a8e351180cf,0xb377f2efbc50d91be8a9b7b10af13feb899a0b0584dd349ed2144468124add26,True,True,True,False
0xe853bd3b1f199b84d0b0062d4657e6705588d79841f4f84dff08782a7c23ae08,0x6ebce65817f92dd0aabdd96937401a0653b4a55ca536879199e802ae864d1f18,True,True,True,True
0xe853bd3b1f199b84d0b0062d4657e6705588d79841f4f84dff08782a7c23ae08,0xe3b837a4ed8eb5e078fd08a8c1d903cbc14e924ffc11971f9dc4e281548206e0,True,True,True,True
0xe86ca61a87ec2bf8edf9b5324d1f615daf472cf8ddb1e13427304e84730180f9,0x3ca959362b73b1bdab8da771c746f2082ded5254344ef9b134a837dc393f9e74,True,True,True,True
0xe89ec1461a2c2c200e23132a655e54dd5c18ec66e4f5590a791d98ed27796ba0,0xe1fdf41abfe21e7b21597d8fe6d1fd8c9ea5b4c090c52d43fbe5100a2259f1f4,True,True,True,True
0xe89f5b579c4ce1468257b0279a444f314470bda5f7be49c73d250a79d0513bef,0x71371e38da791ca43aa76fc4cf3219aefedd3f44518cbdae5184eed596dcc0aa,True,False,False,False
0xe89f5b579c4ce1468257b0279a444f314470bda5f7be49c73d250a79d0513bef,0x7c26a881faa799981ece3f53b65f6de94ff35fb85d046d0a22ce33c2bb49de47,True,False,False,False
0xe8a7068a335f54d83eade49615bb28719937a5a76af0c7fcc1da38027652a5a8,0x2679aedaf41b028b364e97064d5eddd40498bee946ed4d57fffd2a4d968db890,True,True,True,False
0xe8b4fa085b23b9b15e30bd89dad6e046b831a64d73f72380da23de6309fdb704,0x4f438bbe6ab980bca73ea1a45d4c2e57cda7cad55eb617adb0cdc3a4923ce649,True,True,True,True
0xe8b4fa085b23b9b15e30bd89dad6e046b831a64d73f72380da23de6309fdb704,0xf634d588949858255c819fe74e8e84aa165b632187c9c2b52b01b542f8018c60,True,True,True,True
0xe8cce7032d3a791dbb8dc3752837609fa190939f6465c9cd143e0237bd6780bb,0xec3053f2d1d7fe0738e312356a43fff10e084d0f586a6056c9c37b57e2be427d,True,False,False,False
0xe8d53e9cfdfe37a3a239a5501b5b747a2ad3dda05880e3ab22b3f57d28b361f5,0x37c589844da06230023852a0ed49fe1d3ccb18f451c5672cc39c40c333b43ea1,True,False,False,False
0xe8db8fd09559db649e815062812e29bb492f6a464283bc90965269397ebe2363,0x3e7aebb258fc8ea50d592ffd13b3a9578a7877363645e8a1345d8005d34fd43b,True,True,True,True
0xe8e2e9a6c85ae907d33da51292dfdca405728facf45c57075b66ac71d9224b3b,0x2130a680f444f7dfadf33e9a5a68b2ade9c06a06fc66a00de64373c91a6488ed,True,True,True,True
0xe8e2e9a6c85ae907d33da51292dfdca405728facf45c57075b66ac71d9224b3b,0x5855cdc4a1782aedb35cdf0fe586d746d5918518300c53d5facd9650a9b253fc,True,True,True,True
0xe8e604dfb11a58330fd634ed855d93baec5a96fedbd2ea0e5bd443b46cce3648,0x68e79fbbae05bd9501e7aedd130e1d4408a48d9710d6f614b0a074ea5775c2db,True,True,True,True
0xe8e604dfb11a58330fd634ed855d93baec5a96fedbd2ea0e5bd443b46cce3648,0x6a4db824fc334b3a448f056813f1b3ff2b167df3b56ae684d9f9a5c5813a93f0,True,True,True,True
0xe8e642c8ce40d8b20bdfc827d437daa30f9728e80b8f3b454cea1eeffd4a56b1,0xabf02d63fc02e6484229618d00578acafe463ccf4ba477a60dd20f47c3e85d0b,True,True,True,True
0xe90a8ff980de44f03870b46aab1a5f042397aef9647ce0c3c5c802ecba39a4fb,0xfa786434cdf9d3ef367f37afc8c38f76fb780d94132f956d95bd4ee2583ae244,True,True,True,True
0xe91d881825f23244643b054447b2286b6220e736b0e3c2a081c64fe82f3be59c,0x3ade32f2c587f867eb1e415665460a928d937f265431411dbabee7bc986bfc4f,True,True,True,True
0xe967fb7ee68a47b3a18cf0e3e188833642a615ccd5347a13cebd8e0152ecf1a0,0x78760e2466b78aba6da43b26692b4bf784d1bcdbb29fe9176879ed2c7ff6559b,True,True,True,True
0xe967fb7ee68a47b3a18cf0e3e188833642a615ccd5347a13cebd8e0152ecf1a0,0xa8eacc44f7c1d9769fd307798effe6928ed24626061a1b75dd8497bc37f1c0e6,True,True,True,True
0xe972e65cad36fbe41c3c2c921f169b3f75961eefaa384920dfe0d7f14a44925b,0xf4b04e29d645b72bc575058bf526623c90a09225c40b7ef59f44f71f8108a0c9,True,True,True,True
0xe97fe4baa7937d150c7da732ba3a270f4d9b52ca438207c8fa550eb2de31cfd3,0x3e76f8b3bcf0e01cdcf7d250b261a5616bd43d8e85e2eea09aa56425491f8f2a,True,True,True,True
0xe9aa6dbe7e06c90a45b6e532031db4453d25524a9f9d02c8650795da6b7fa7da,0x095bb554ba214f71fd4abf8d7378865afe4b8b7e2e1c6097e113d5d866a8422a,True,False,False,False
0xe9ec5056b8bc224fd900028cfa83def0f092718fc6cceed7fa697b45a541a8ec,0x2a6e6c81d7429a3bc8b8ee88986a5b74cce5ebf89734a563f731534abdc417d0,True,True,True,True
0xe9ec5056b8bc224fd900028cfa83def0f092718fc6cceed7fa697b45a541a8ec,0x88302c5973bfcdfb6f60f752011209568cfbdac7e44b7f9ca9b23224e88f8b67,True,True,True,True
0xea004fe6c1a09c3cbdfd18e02e3b0e856453d32cd5bf219652bf641d72fbdeca,0x96b4d0dfd71c2e01cc39350e75135b0e178f23e7eaad386e860be0220d552df4,True,False,False,False
0xea0f4873e4c092b8767777dbb231da3c8403ac9415de2d79c9e77a5cedda583c,0x69d8ad0dd139291b0abc341937a11c2c0627282909b3d76bdd7540b5aeef41a5,True,False,False,False
0xea1492645732e3c8e1d535376109d94e3f4aa50c6d8836375ba0905b67b098e1,0x5b1ee5a79961b01c9bf6b2264ef6285320dff565f6cf5c877c45779f972e8062,True,True,True,True
0xea376a60c930203ba2c3f51c77b809ed4ccf6032c6de526e86d5b9bb31a0bc26,0xb274ed931f10cf5d40a6bc8cf558c2ab3966f7beb56a8b6b0154fffd382df9f5,True,True,True,True
0xea4711c1141de044b2c2fd38c25a572d3883e8ee05404c355c5a57991c0d2853,0x6eb37d3f1aa7ee7c80ce19c47b2d3bb2abdc7398cafe286e843e568524b21f94,True,True,True,True
0xea4711c1141de044b2c2fd38c25a572d3883e8ee05404c355c5a57991c0d2853,0xba860789a4974818838c758c9ed74b2029c51fc4714273dfa0dd2c648a292375,True,True,True,True
0xea553c856887dddbe47c14a9da6f830ec7185a1189e8b174104e1db41598f99e,0xf81a03fca71c761f51526657c639c2f4afcef632fa8eb9fc25cc20ff5c92082a,True,False,False,False
0xea5759b67a7e8729092f6e9f7d0718cf8d209422c884114c5aa1f12c9d9983f0,0x1bad8c3bce159dd9f98409f2258064a19729e151efa746c64b3d62df757ca093,True,True,True,True
0xea5759b67a7e8729092f6e9f7d0718cf8d209422c884114c5aa1f12c9d9983f0,0x9f7f968b5f2f7c4731e6a01eeb830754164f96143ed136bd6606f7e3821db820,True,True,True,True
0xea7013228359545162ac97f743d75319d831722c3a7fc2a04ceea131bba0bb54,0x26985f01a131544d1c385157408f069b90d94329e2101d7b02f9b018f97389e3,True,True,True,True
0xea800227e3d869e683931fdc4cc9fe02b842674684d22d7fd5749cdd4f7dc9c4,0x74481a07695d97e38b16b46b4ddb0d80b681af667144bd364f5e9e916bc7a184,True,True,True,True
0xea800227e3d869e683931fdc4cc9fe02b842674684d22d7fd5749cdd4f7dc9c4,0xe2570dded844ec206eb259c4190bd76e7291317ae76d4d82255974d1cda69885,True,True,True,True
0xea80f4d1cda21ed5738db6095c18537d0fdd742a490ccc5e1e1e64770fdb5d5b,0xb377f2efbc50d91be8a9b7b10af13feb899a0b0584dd349ed2144468124add26,True,True,True,False
0xea9406ea6d6bdb78f1c8476db3dcfff139957879c8e46e6fec1c33812276e46a,0x6f49eb71fcf07b82a20b17010c565291a56c27274dd4d9a35bce9edee1f0d224,True,True,True,True
0xea9634b7ae9af3466b65a685c84fff22ca5d5b3a417d79f473633f29d10f6cb9,0xb6e59d1266732e817b0ccc61e94954b3c94ed3ad7284ad867378eeb6516f9bc4,True,False,False,True
0xea9634b7ae9af3466b65a685c84fff22ca5d5b3a417d79f473633f29d10f6cb9,0xb787afada9f42e2901b491b87b0b3ea19837557d29e108031af1cbec9066dea8,True,False,False,True
0xeaa4fd98d7f8faedae3bc1920129f87b592340da55caa92ee5fc29b634b8d58a,0x9ac124e7eb779c88db516c7aca99d221979a4d865995207f6328be44a30aff8d,True,True,True,True
0xeaa4fd98d7f8faedae3bc1920129f87b592340da55caa92ee5fc29b634b8d58a,0xf99a3bb7150178406aa9c401fc3479efc161bda53ea33ece0cbb55f8cf7844c2,True,True,True,True
0xeab620b81aa6833dd30aff696825c5b0ce14fbe839764192bb8d098147661296,0x608d596bc82830e53e3d15a90f5125138b2bf3b9cd247d6d6e4992492e6b1251,True,True,True,True
0xead0901f4d20688004a83014bf80b05f2b1e5b4a598e2009f6aeb89369bc186d,0x3417c3629848d1f35f0380d9ba61ec90441c82e3478ef3c91b59c149689b84ff,True,True,True,True
0xead0901f4d20688004a83014bf80b05f2b1e5b4a598e2009f6aeb89369bc186d,0x469184d4b964a1854bad4e2f10f32991e6fc99ac724d930a1cbc525a4e583958,True,True,True,True
0xead6f2556dfc09a09b1ff063b124417d49f5c9eaaf015b9c098670e0b0b83e84,0xd20ccc25e057e7e090a1edf47b85ab149ca80c45b33e1539b46bfa19db83166c,True,True,True,True
0xeaf239fecc23b5a12ba45ede5525f83387cc2f07ed7fd720cb39176d7bf9ca50,0xf2286a765c9e14bfbd97e357bf6cc06a0e07eed6fd1edb651e5f74d98bb5d2c0,True,True,True,True
0xeb129461db047449afaa9535871f64c976938cf2632105f58d83cc432e23092e,0xa122a8c3a90905e0975eed789703a33d7fa6cfa087b61ce93bac2b3d92baaed5,True,True,True,True
0xeb2791f59b5529e8d2e52541eb537d4d74fa627ce4084ff1762a5f61a3d8e955,0xf2bfb06e8a4bcb53c1bfad0a2bc05b6e34024ee8e514636a2386b131d0f4706c,True,True,True,True
0xeb313ad0675e1b58529ed3f0ffd3ada6f2796bc16d0db90afa88fcaf0835c58a,0x07afe767719d795de22db82d7bc7b8cb868a347749fbd8d8f2799cfe4a9a0d9d,True,True,True,True
0xeb49cd47980c4f872109a9025ea2e294708397c443e59b7045816672c8985c1f,0x4002fdb899ad5ce96c023ca8b8d9c9422cd68328a43c7bdb2bb480b753291957,True,True,True,True
0xeb4b37823ca611afaa1539228e28756b60c6d436012427a0d71f11015c983292,0x67ef72678964eae3e89b30afb6d4ae8102785fbc5c1277ab93a71390f01fd59c,True,True,True,False
0xeb5f78067513db95d32b8cfc8a8950c48dc893fbdb47eb2d86440794a666765c,0x6727b9801e8fcad7fa99a2c6e351df5a8dc2098c4802ac137258a7ce6d3c3004,True,True,True,False
0xeb6f6b6ee7b0caa6011d1e2abb0ae43c4c6e20d811c1d22c2526faaedd70b8b5,0x0cbc900a1b6341387fd7b64a41863e0262c8c1689333a66e7039ed066f90b70d,True,True,True,True
0xeb7a7852f2bd24052606c07ffacdcb7070c421767860005380b8a9f98fd5a4b9,0x14f8384b5c7add5c3441688c834ef67162022dd1948f838b67ac27491f80a8d7,True,True,True,True
0xeb7e1b486a578ac504c61b3f2ec41bf2a2914213d51a10ac3b4766e956818364,0x8ac0f499f3381508d6587ae48c6efd7b34ef96f6f15cf02b3ec5ca67ba8f0958,True,True,True,True
0xeb823bad76515a24ee591fe3cfdeca6adb72a94ec3784cd5f5faa2875ed8d659,0x5344d975cacb6604ca6e794fe1313e22bda6c6704c48876e797453fec7b8a0bd,True,True,True,True
0xeb823bad76515a24ee591fe3cfdeca6adb72a94ec3784cd5f5faa2875ed8d659,0x8fde63b43f0cc151a38875791266f330c9849870ea1b8e77338668c4ef681b0e,True,True,True,True
0xeb863eb5c2848e73117f8a18cffc78cf4e62d519533700d2d08436225a4654d4,0x4ed6e1961bb79f1e4f8e75818d15f62f45b8afb9b43bf8921cc8f786a74ef630,True,True,True,False
0xeb8eadf7cc076e21dd31b03fbee18309eb0a02d6daad49c97e768920e86a0739,0xc11e1e21c32760fb9c9bcdcd7760de010f6eada4f8d17f00c31bf8003e4a89ac,True,True,True,True
0xeb90266ffa204fc7bfeaf725ebfcfeedc7632a28d9381b9dec318eb91ce1e57d,0x85c9c68375c812c5e356b7cba57eaeb39d0ad217c893bc4ce816ab3637f90200,True,True,True,True
0xeb90266ffa204fc7bfeaf725ebfcfeedc7632a28d9381b9dec318eb91ce1e57d,0x8efde91ea9d4ce401e323b43933e6696d50724146e95015aa4ef3bf5f9a47db6,True,True,True,True
0xeb90266ffa204fc7bfeaf725ebfcfeedc7632a28d9381b9dec318eb91ce1e57d,0xf1b0d7ef47d92673c02d315cc5141418c4ba6cefb0ddabe0191acf9db99403a2,True,True,True,True
0xeb92989cf63181b77fb4f8fdf8abd82c352ec063da21b87560e1ccef3d287ef4,0x9b8eada0771ebb226ed1facb584fe3ed1e19bb5582e29a89634b2cc887b34374,True,False,False,False
0xeb9b70df84f4d3d1b267768980632d6a728ff86e9b4bfe5bae47164d546ed5dd,0x280b8c1f1b5bcbcd8cfbeb69da9196225ef4e864dccbff640faaa1b2e4f3571c,True,True,True,True
0xeb9b70df84f4d3d1b267768980632d6a728ff86e9b4bfe5bae47164d546ed5dd,0x981c9158a920ea1460c08052495a00261711fa4c14a91c424fa4e744301e1c4b,True,True,True,True
0xeba0cc5622f6b2cea90697c1f07490d6c9a35f84ae700754cf08d3e46102a9c9,0x86d469128dc88afe62d659432ca8dde567b9b87b61dd398917af613be55cae18,True,True,True,False
0xeba679950fdffdc6be237df563f97738cf0edc9f40ad5e9015fec040025d56ba,0x435110ed21b2583507c83f62e5e6625495c2079df56b4d3612acab8adc8ea8d1,True,True,True,False
0xeba679950fdffdc6be237df563f97738cf0edc9f40ad5e9015fec040025d56ba,0xdf375b27a20465bed17e12266ec00539c3c75240f164698782f9cd632d0a3d7b,True,True,True,False
0xebaf95522cce1c73d641df2f4b7dbfa4fa9547af883e8e71a6979cc0609b7886,0xcaf7593169e10583a75e86a6ce1266287870d40b1a38fb20d235daa4196acae4,True,True,True,True
0xebb8e681558cf264088a8d563e5a128df406097d9a86f9d4caaaa88488d42cff,0x5b5ff385dcf61ef4a31f7fc97232c317f1bc8dd946c42dbb4382d0c7a5db37b3,True,False,False,False
0xebd45bf6214528c10cb24d6b0bd3d6222e67bdb3a27e55a94e978d67cbfb3cc5,0xdc6959839c9a367133e8571a8fe3b7b409df5a4c5182189632f74b6ac60b06cd,True,True,True,True
0xebd629d1a903614a825d337a1cdaa9447aa54a33d83d703ba330cafd3bb8027e,0x06731d7117163c0b9bab867d950983591434aa4fdb7f26f3a84d67b4fae9bcbd,True,True,True,True
0xebd629d1a903614a825d337a1cdaa9447aa54a33d83d703ba330cafd3bb8027e,0x5a44f92b34ffac223c53f76aed2b81a02e433984a352868058cd9b33b3f0b7f5,True,True,True,True
0xec349cba6312641161d2533ea5856ab3e3fa05cfa1343a4347c33c394bd787ac,0x69d8ad0dd139291b0abc341937a11c2c0627282909b3d76bdd7540b5aeef41a5,True,False,False,False
0xec35727b1140e9a017557ed8ff53bfc2e0d7dcce489e833b2f029fc17b263375,0x07ee7c228ef785ebdded297162bbc22cb4cc0bb8000656b7cc5b5145e3e7d75b,True,True,True,True
0xec358ede6ec0a21504d962a6855c7b1f65bc8265fea66c33fc61e26523975bf3,0xab8857bbf33e0e0145c7974bb1f25965c801971c055be93469d80105539e0926,True,True,True,True
0xec358ede6ec0a21504d962a6855c7b1f65bc8265fea66c33fc61e26523975bf3,0xb1464fd355a9c895ef9e56e2f370d9bfe9877709fff9e1ee1bf4e4a6841da217,True,True,True,True
0xec36d1931c2b4e1e8d8f70b3ac855ae13d9a0e3e2507e6a2facf41a1e915bdf8,0x24f29e992b10bf88a812257921a1acb7b0b3ab27459337ac2edd658f9306b384,True,True,True,True
0xec36d1931c2b4e1e8d8f70b3ac855ae13d9a0e3e2507e6a2facf41a1e915bdf8,0x310346e0464bc86326d655da5b63f058f1eae59756e2ac21e11d9df2d115e79d,True,True,True,True
0xec467a719525d43a1f21cff96ca62429e884b9e585b81e1ff5c2ad809d9cb127,0x8d083013d4d866c92b655df55d703d946e833d83d6e8069256af7d9701ee73da,True,True,True,True
0xec517eea6b063bd64cca93c32712dbc5d3cc2d83c34350f800d449c60a9bd0a7,0x6af84824d2afe750ae61e497290b85ab122b3f671d6afb31f8972ff05263adf5,True,True,True,True
0xec517eea6b063bd64cca93c32712dbc5d3cc2d83c34350f800d449c60a9bd0a7,0xa31d3307fa0a6cea0bb2748a49ba12980efface734f89901c9a97915bd3e79c7,True,True,True,True
0xec7475b952818c054b4146591f40a15fe34cee40fb0cafcddf1268cbd351b56d,0x022ebe355a170091657691367fcd8b7ef8f718acafee657c77e12af3ff290eb5,True,False,False,False
0xec753d363f0c2281bea0c577a647e06ecb5548844a3f52552db7d2b09771bcf3,0x3ac111ed66a78bca099a0894cde4fbc7e274e5925733d3a83f06c7eee09a05b7,True,True,True,True
0xec7c2d325e03ab88b8556741db90d57f55f1214e7ce765e81be7e4b6a6065109,0xa46446ce255b1a9036bd2dd7b894a92b52ea3e5fabac8e3a8b815a0bcca7e5fa,True,True,True,False
0xec80922ad11a7c54ed443d1ab8596a25af40ec270f4ace97acc927e935249f05,0xd1340a2974c94d5701cd4129c32b326bf9ea1c17d7d4b62dcb3a351259496ffd,True,True,True,True
0xecb853f3dc08ebb79399fb0e4ed9875b95d050860b6aa89064a8305b1052f16a,0x5eddf889ed0e7d28cdbfe0aef53552847ade042eedac7447f22c54edf11d5989,True,True,True,True
0xecb853f3dc08ebb79399fb0e4ed9875b95d050860b6aa89064a8305b1052f16a,0xfe46eda53655e5d7701de052cc6c93312bbee407bc604d9dcd31309ec7fbcaae,True,True,True,True
0xecb93e46b88d81aa2743c25b33acd44b0f12b9fba0fc0eb334c8e85125698674,0xba283b074425ef5cdd12fea3d90582eee3634cf5c6c901d4ffecea54686cb25f,True,True,True,True
0xecb93e46b88d81aa2743c25b33acd44b0f12b9fba0fc0eb334c8e85125698674,0xf0dd8ce49d913ac0857d5d3527dff4825b6bd46045eba65de5ec6304573a4c99,True,True,True,True
0xecc1df4f82d9c03f9625ba2567b7967061b2a1740810e4e308b92432446fd529,0x3e123354aae815c026848a16188db899bb2993c0777e529ed7a05f37781aad30,True,True,True,True
0xeccf7520b86d43a364409a2a0dbd0d6889adf4a906c16dba5be22d24fed504d4,0xbef79faa59b693823f4fd39662ce2034335f92f7443c0b1cf1a4e3a81f60fff7,True,True,True,True
0xecd1ad1c711828b51a30c771de845cbef1f45d6a142b94e99a97354cddd20b57,0xd51c07400cc6e3c8103b1bfc6c3811849a7497637bc03d0eba2183a0cffa3240,True,True,True,True
0xecde781c109ded6766b5f0c009b7bd57fb066dd3a5f3011e6b11097e1e3ee909,0xa06f33ccb536135ffe4a109275799dfe4c78f938fbada546c462d97af0c264d6,True,True,True,True
0xecde781c109ded6766b5f0c009b7bd57fb066dd3a5f3011e6b11097e1e3ee909,0xfcc43e633d4c212421a1deaffd615c31f8eef04d74f1d3f751f72ecfa821b655,True,True,True,True
